epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.2667551101782384,1.938890625,30.54,85.86
1,2.1477982239845472,1.70543125,41.1,89.34
2,2.0881630151699753,1.5259015625,48.24,92.23
3,2.047249383192796,1.4618609375,51.35,93.54
4,2.0147810196265197,1.3504734375,55.07,94.16
5,1.9803544790316852,1.28370625,57.01,94.92
6,1.9331299023750501,1.206690625,60.97,95.9
7,1.902786914507548,1.14384375,63.43,96.3
8,1.88655069118891,1.0937,65.71,96.59
9,1.8397088698851756,1.0565125,67.39,97.32
10,1.8287059135926076,0.9482765625,70.55,97.69
11,1.807574356519259,0.92598984375,72.61,97.62
12,1.7639380620076106,0.919703125,73.91,97.67
13,1.786502747046642,0.87835625,75.42,98.11
14,1.7199387574807192,0.81175234375,76.79,98.49
15,1.7244222537065164,0.777184375,78.28,98.43
16,1.7009491614806347,0.78172421875,77.93,98.33
17,1.670749573218517,0.7148625,79.71,98.48
18,1.643189070163629,0.748146875,79.17,98.48
19,1.6563641383097722,0.67062578125,81.37,98.84
20,1.623893309250856,0.7282,81.45,98.54
21,1.6577636315272404,0.72450546875,82.12,98.6
22,1.6126610878186347,0.62376015625,82.21,98.98
23,1.6082581202189128,0.66051640625,83.63,98.98
24,1.6622587882555449,0.620103125,82.85,98.94
25,1.6140807836483686,0.636240625,82.22,98.87
26,1.6019229846122938,0.66446484375,84.02,98.94
27,1.5830259683804635,0.6122859375,83.8,99.06
28,1.5976509711681268,0.618356640625,84.57,99.03
29,1.5745595559095724,0.61953125,84.89,99.06
30,1.5907413091415015,0.63363515625,84.46,99.14
31,1.5454244491381524,0.56401953125,84.84,99.11
32,1.553528252014747,0.56878515625,85.7,99.07
33,1.5543125990109565,0.59911171875,85.4,99.2
34,1.5158722455684954,0.59548203125,86.57,99.34
35,1.536551529321915,0.6120546875,84.6,99.2
36,1.5667542463693864,0.575065625,86.42,99.29
37,1.5272948778592623,0.5336265625,86.28,99.21
38,1.528048204458677,0.57225625,86.97,99.28
39,1.5448483681067442,0.506675,87.86,99.24
40,1.5323740687125769,0.5082171875,87.46,99.39
41,1.5236097668990112,0.5441953125,87.84,99.32
42,1.5265182235302068,0.535312890625,87.57,99.3
43,1.5095688703732613,0.6008640625,88.12,99.31
44,1.5110354823943897,0.5295921875,88.04,99.34
45,1.4941043532811678,0.512175,88.68,99.42
46,1.5108186299984272,0.512840234375,88.13,99.48
47,1.452644403775533,0.492063671875,87.81,99.45
48,1.5243364908756354,0.487403125,88.83,99.48
49,1.4795018679056413,0.57526171875,87.53,99.43
50,1.5258329253930312,0.51279765625,87.99,99.49
51,1.4968692348553585,0.5227125,89.02,99.48
52,1.4919227208846655,0.487555078125,88.81,99.41
53,1.5036150534947714,0.5011171875,89.51,99.52
54,1.4830324897399316,0.5630703125,89.32,99.59
55,1.4576329466624138,0.507152734375,89.14,99.51
56,1.4528420601135645,0.496971875,89.67,99.54
57,1.4564109288729155,0.480612890625,89.69,99.64
58,1.4573891508273589,0.506773828125,89.48,99.51
59,1.5011079812661194,0.47636015625,89.38,99.47
60,1.4937460862673246,0.47318359375,89.82,99.48
61,1.436837233335544,0.46607734375,89.87,99.57
62,1.430953641121204,0.45960859375,90.19,99.62
63,1.4212622981805068,0.5078515625,89.72,99.44
64,1.4639852844751797,0.512928125,89.84,99.54
65,1.491499149493682,0.5513140625,90.24,99.6
66,1.4506984139100099,0.47870859375,89.39,99.5
67,1.4257546106974284,0.49921640625,90.27,99.53
68,1.4624634440128619,0.5467953125,89.75,99.53
69,1.4440382236089462,0.4289171875,90.17,99.6
70,1.4597324184882334,0.476448046875,90.02,99.64
71,1.4564053596594395,0.51628046875,90.39,99.58
72,1.3895005709085708,0.4625953125,90.68,99.74
73,1.4268589340723479,0.4953578125,90.58,99.59
74,1.4034453126100392,0.477530078125,90.72,99.64
75,1.4688431819279988,0.45257578125,91.05,99.68
76,1.39605707969421,0.435664453125,90.9,99.58
77,1.4382061988879473,0.555090625,89.5,99.58
78,1.498232161387419,0.50635546875,91.16,99.61
79,1.4704730104177426,0.47529453125,91.14,99.58
80,1.4090625368631804,0.55393203125,91.23,99.71
81,1.4149791304881756,0.5232171875,91.07,99.61
82,1.4245447381948813,0.434396875,91.43,99.7
83,1.4137435998672094,0.4252765625,91.22,99.61
84,1.4418282805344997,0.54485,90.93,99.59
85,1.4422723226058178,0.51965546875,90.9,99.55
86,1.4133047898610434,0.4933875,90.98,99.59
87,1.3628763458667656,0.41412421875,91.85,99.61
88,1.3969951409559984,0.4152796875,91.49,99.68
89,1.4156837114920984,0.4305796875,91.18,99.65
90,1.3504831356879992,0.449789453125,91.64,99.62
91,1.450435430269975,0.493125,91.33,99.62
92,1.4443172674912672,0.4858734375,91.18,99.72
93,1.4008467658972128,0.43766484375,91.96,99.64
94,1.4042044098560627,0.433713671875,91.49,99.59
95,1.3810785461694766,0.5131078125,91.07,99.58
96,1.4256601896041479,0.4475625,91.46,99.69
97,1.415497977917011,0.4989078125,90.45,99.64
98,1.3986081493206513,0.4315828125,91.13,99.69
99,1.4143206571921325,0.50876875,91.18,99.67
100,1.407221316985595,0.397116796875,91.88,99.63
101,1.418751183228615,0.4758234375,92.38,99.66
102,1.415866622252342,0.50938203125,91.3,99.63
103,1.3609859252587342,0.429402734375,91.63,99.69
104,1.3882117561804943,0.427481640625,92.24,99.53
105,1.3829598533801544,0.430019921875,92.25,99.62
106,1.432477071040716,0.415680078125,91.89,99.7
107,1.388737621368506,0.43163828125,92.43,99.74
108,1.3918046630345857,0.49690546875,92.02,99.64
109,1.4140795649626317,0.446129296875,92.09,99.68
110,1.373237456725194,0.4873140625,91.65,99.6
111,1.3748959342638651,0.43770390625,92.06,99.7
112,1.3721087367106706,0.4250609375,92.27,99.75
113,1.4250699584300701,0.463436328125,92.02,99.7
114,1.33652679003202,0.457261328125,92.3,99.69
115,1.3809654468145125,0.39473203125,92.69,99.68
116,1.3692173285362048,0.46126875,92.3,99.66
117,1.3731171577404706,0.4623171875,92.37,99.74
118,1.3609453717867532,0.46271015625,92.13,99.73
119,1.3505040605862935,0.42799765625,92.13,99.65
120,1.3914133163598867,0.45898828125,92.6,99.71
121,1.3421224153958835,0.474273828125,92.17,99.7
122,1.3554215021622487,0.488629296875,92.36,99.69
123,1.3896834544646435,0.4853609375,91.98,99.65
124,1.4084598822471424,0.46557421875,92.8,99.76
125,1.3938946216534345,0.47104765625,92.91,99.72
126,1.350839459284758,0.493390234375,92.5,99.7
127,1.3326820942071769,0.42413828125,92.99,99.73
128,1.3768391285187158,0.4674375,92.91,99.69
129,1.3960702376487928,0.464634375,92.43,99.74
130,1.3596086450112173,0.386947265625,93.16,99.83
131,1.3731692087955965,0.45089296875,92.53,99.79
132,1.3792149907503373,0.42703671875,92.9,99.82
133,1.3635827963168805,0.43848515625,92.63,99.77
134,1.3285165566664476,0.39957890625,93.11,99.74
135,1.39262314698635,0.4851375,92.75,99.69
136,1.3747326823381276,0.39229296875,93.09,99.81
137,1.3984198175943814,0.425898046875,92.99,99.73
138,1.3819215059280396,0.52931953125,92.19,99.68
139,1.3677140813607436,0.35694609375,93.39,99.75
140,1.3356911261876425,0.41192421875,93.56,99.77
141,1.3623614081969628,0.448002734375,93.15,99.79
142,1.323185981848301,0.39587578125,92.97,99.76
143,1.3371663252512613,0.43106328125,93.52,99.8
144,1.3914803031163339,0.456898046875,93.42,99.78
145,1.3746948318603711,0.41888984375,93.3,99.84
146,1.4138189324965844,0.438928515625,93.59,99.78
147,1.3026574205129575,0.4009546875,93.35,99.77
148,1.3679115246503781,0.495031640625,93.33,99.75
149,1.3046520535762494,0.41398828125,93.76,99.75
150,1.4060191142253387,0.47440078125,92.95,99.73
151,1.3713904044567011,0.507321875,92.77,99.75
152,1.2925592923775697,0.436542578125,93.17,99.8
153,1.299254933687357,0.40722890625,93.74,99.73
154,1.3064021159441044,0.471175,93.58,99.75
155,1.277765018512041,0.37224140625,93.47,99.75
156,1.354523807305556,0.47738359375,93.6,99.72
157,1.3672938493581919,0.451290625,93.25,99.83
158,1.3346481995704846,0.41265546875,93.14,99.7
159,1.3426217690492288,0.44399375,93.68,99.76
160,1.3231369140820626,0.4139484375,93.82,99.84
161,1.3403641535685613,0.441326171875,93.86,99.77
162,1.2604741451067802,0.38109375,93.78,99.77
163,1.3067082970570296,0.413962890625,94.16,99.75
164,1.295145739041842,0.44486171875,93.67,99.78
165,1.3239340455104143,0.4233328125,93.43,99.75
166,1.2932115191068405,0.407026953125,93.79,99.86
167,1.3490802095486567,0.439429296875,93.91,99.79
168,1.3121082116396,0.403051953125,93.77,99.82
169,1.3045834657473443,0.36609609375,94.32,99.79
170,1.316975383880811,0.386355078125,93.97,99.86
171,1.2818635439261412,0.4048765625,94.17,99.82
172,1.3358324549137017,0.470381640625,93.63,99.75
173,1.3166597827886923,0.416661328125,94.03,99.8
174,1.3286606076436165,0.421392578125,94.22,99.82
175,1.3107659563040122,0.35936953125,94.28,99.82
176,1.3016590069501828,0.40375,94.57,99.8
177,1.2963560740152995,0.3879796875,94.19,99.75
178,1.3072934655042796,0.4248515625,94.3,99.84
179,1.330123577056787,0.44312578125,94.07,99.82
180,1.2834369748066634,0.455735546875,94.34,99.82
181,1.346526575088501,0.399643359375,94.32,99.84
182,1.2762660414744647,0.41107265625,94.37,99.76
183,1.307862402842595,0.44033203125,94.48,99.82
184,1.2931605831170694,0.43766875,94.26,99.75
185,1.2803539893566034,0.38958671875,94.12,99.8
186,1.295551235553546,0.455081640625,94.26,99.85
187,1.3028463696822141,0.438919140625,94.28,99.84
188,1.328345616047199,0.423123046875,94.63,99.79
189,1.2514931654318786,0.374503125,94.49,99.75
190,1.3145193650172307,0.402108984375,94.56,99.76
191,1.2961276953036969,0.429239453125,94.38,99.76
192,1.3055973728497823,0.449988671875,94.48,99.76
193,1.2978476056685815,0.421256640625,94.56,99.79
194,1.306713506502983,0.379059765625,94.59,99.79
195,1.30309897905741,0.4825640625,94.39,99.8
196,1.3173277078530727,0.418211328125,94.87,99.78
197,1.3057943747593805,0.342974609375,94.72,99.82
198,1.2820723328834924,0.402504296875,94.51,99.8
199,1.329415705265143,0.386949609375,94.52,99.78
200,1.3139542325949058,0.4594390625,94.27,99.79
201,1.306758116453122,0.4210546875,94.49,99.82
202,1.2994906825897021,0.44120234375,94.52,99.8
203,1.2979081875238663,0.428571484375,94.59,99.82
204,1.3178942166841947,0.451971875,94.49,99.83
205,1.268511371123485,0.3645328125,94.62,99.8
206,1.2582124545023992,0.40618515625,94.61,99.83
207,1.2557093913738544,0.439671875,94.6,99.84
208,1.2851021788059136,0.420415234375,94.6,99.84
209,1.2889503613496438,0.4031640625,94.46,99.81
210,1.270749294452178,0.413228125,94.38,99.78
211,1.2629200320977432,0.4550375,94.84,99.78
212,1.295908177204621,0.3905609375,94.68,99.82
213,1.285012991917439,0.437073828125,94.62,99.8
214,1.2260812496527647,0.38788125,94.77,99.8
215,1.2366245266718743,0.383376171875,94.78,99.83
216,1.2870152069972112,0.337401171875,94.66,99.82
217,1.2995277365048727,0.3912421875,94.7,99.79
218,1.2513241245196416,0.41396640625,94.69,99.81
219,1.2926173436336028,0.4563609375,94.87,99.81
220,1.251439289863293,0.37251640625,94.72,99.81
221,1.2269114289528285,0.33935703125,95.0,99.79
222,1.2864431375112289,0.465779296875,94.78,99.82
223,1.2424651534129412,0.346096484375,94.8,99.8
224,1.2633095777951755,0.396144140625,94.75,99.79
225,1.2407984489049666,0.403108203125,94.87,99.81
226,1.301361312621679,0.37518515625,94.81,99.82
227,1.2621400732260484,0.358255078125,94.84,99.83
228,1.2612499298193516,0.44487109375,94.81,99.81
229,1.320279405055902,0.4407,94.66,99.81
230,1.27645108852631,0.38192109375,94.82,99.83
231,1.304706534055563,0.412030078125,94.81,99.8
232,1.2796687544920506,0.417180859375,94.69,99.8
233,1.2681570658316978,0.375908203125,94.85,99.81
234,1.2569116201156225,0.402626171875,94.84,99.81
235,1.2454743498410934,0.3816171875,94.9,99.81
236,1.2777403201812352,0.377659765625,95.04,99.81
237,1.2478514570456285,0.43796875,94.83,99.81
238,1.2854217721865728,0.40098203125,94.9,99.81
239,1.2539246812844889,0.406109375,95.01,99.8
240,1.27941814661026,0.391056640625,94.96,99.82
241,1.2760940625117376,0.400668359375,94.97,99.8
242,1.2469747696167384,0.39903125,95.04,99.83
243,1.2817764150790678,0.42923671875,95.01,99.81
244,1.2186933178168076,0.40687578125,95.02,99.81
245,1.2574984043072432,0.38872578125,94.91,99.8
246,1.2801225090638184,0.400158203125,94.9,99.81
247,1.2677893002827962,0.411779296875,94.88,99.8
248,1.2375723771559886,0.4004171875,94.91,99.81
249,1.3114552540656848,0.36796796875,95.12,99.82
250,1.2538093478251726,0.396533203125,95.08,99.8
251,1.3032264651396335,0.4144328125,95.05,99.81
252,1.2237113784521054,0.3539890625,95.22,99.81
253,1.24246683212427,0.4046453125,95.11,99.81
254,1.2621101611699814,0.407012890625,95.1,99.8
255,1.251897527010013,0.37259296875,95.12,99.83
256,1.2397662673241052,0.409627734375,95.13,99.79
257,1.281034637720157,0.400582421875,95.12,99.79
258,1.263344145126832,0.411129296875,95.14,99.84
259,1.2951415120027003,0.419412890625,95.12,99.82
260,1.2963549876824403,0.401631640625,95.13,99.82
261,1.2917458127706478,0.3640421875,94.94,99.81
262,1.2875961893644088,0.41868359375,94.89,99.8
263,1.2415199952247815,0.351677734375,95.13,99.82
264,1.270656379369589,0.437133984375,95.01,99.83
265,1.301904860826639,0.4378734375,94.96,99.8
266,1.2224338131073194,0.37909296875,95.17,99.8
267,1.273209970119672,0.432235546875,95.14,99.81
268,1.2182225988461421,0.37159140625,95.12,99.82
269,1.2745114824710748,0.385319921875,94.99,99.82
270,1.2395860999058455,0.387193359375,95.08,99.85
271,1.2606274057657292,0.42857265625,95.04,99.81
272,1.234935610416608,0.388489453125,94.93,99.82
273,1.2863906380457757,0.415006640625,95.04,99.8
274,1.2829679449399312,0.4135640625,95.13,99.81
275,1.2183560032110947,0.375937890625,95.18,99.82
276,1.2613743925705934,0.36329765625,95.02,99.82
277,1.2689896424611409,0.406390625,95.05,99.82
278,1.2794330725303062,0.41386328125,95.05,99.82
279,1.2768309039947314,0.394994140625,94.96,99.84
280,1.2407851885526608,0.38107890625,95.02,99.8
281,1.3064012353236858,0.399780078125,95.1,99.83
282,1.254500517784021,0.41472109375,95.05,99.82
283,1.2707822276995733,0.421197265625,95.05,99.83
284,1.3179015349119136,0.476374609375,95.02,99.83
285,1.2533765609447773,0.38069296875,95.05,99.83
286,1.252212665631221,0.42784609375,95.1,99.82
287,1.2355688816461807,0.3835921875,95.03,99.82
288,1.2721743953533662,0.361928125,95.03,99.82
289,1.247161837724539,0.37072890625,95.14,99.83
290,1.272810701529185,0.4200265625,94.95,99.81
291,1.269996292468829,0.410390625,95.11,99.82
292,1.2300405636811869,0.35392421875,95.14,99.83
293,1.2421882559091617,0.38836953125,94.98,99.82
294,1.2619997822321378,0.35288828125,95.13,99.82
295,1.323656676060114,0.44323203125,95.14,99.83
296,1.165767921239902,0.35182109375,95.18,99.82
297,1.2719350811762689,0.362816015625,95.16,99.84
298,1.2170521112588735,0.420462109375,95.17,99.82
299,1.2662991728538122,0.43210546875,95.14,99.83
